,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,artist_id,track_name,genre
0,0.475,0.941,6,-3.969,0,0.0493,0.000173,0.0,0.0444,0.509,88.95,audio_features,2tlETUiIcT9IiQYDUdnj4B,spotify:track:2tlETUiIcT9IiQYDUdnj4B,https://api.spotify.com/v1/tracks/2tlETUiIcT9IiQYDUdnj4B,https://api.spotify.com/v1/audio-analysis/2tlETUiIcT9IiQYDUdnj4B,178853,4,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,Painkiller,alt-rock
1,0.565,0.657,8,-8.526,1,0.0273,0.0587,0.000151,0.331,0.361,136.05,audio_features,3fsnRK4dEe7NykXL5anAGp,spotify:track:3fsnRK4dEe7NykXL5anAGp,https://api.spotify.com/v1/tracks/3fsnRK4dEe7NykXL5anAGp,https://api.spotify.com/v1/audio-analysis/3fsnRK4dEe7NykXL5anAGp,228800,4,Ween,3u1ulLq00Y3bfmq9FfjsPu,Mutilated Lips,alt-rock
2,0.57,0.866,2,-6.106,0,0.0281,9.87e-05,0.000355,0.144,0.358,98.551,audio_features,1G8g2LoR09NtrG4y8NQcJL,spotify:track:1G8g2LoR09NtrG4y8NQcJL,https://api.spotify.com/v1/tracks/1G8g2LoR09NtrG4y8NQcJL,https://api.spotify.com/v1/audio-analysis/1G8g2LoR09NtrG4y8NQcJL,217333,4,Faith No More,6GbCJZrI318Ybm8mY36Of5,Ashes to Ashes,alt-rock
3,0.392,0.42,11,-12.559,0,0.0413,0.831,0.000499,0.112,0.28,123.183,audio_features,5iZcoTR04zBUw9Bk8zKhtT,spotify:track:5iZcoTR04zBUw9Bk8zKhtT,https://api.spotify.com/v1/tracks/5iZcoTR04zBUw9Bk8zKhtT,https://api.spotify.com/v1/audio-analysis/5iZcoTR04zBUw9Bk8zKhtT,470654,4,Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,Higgs Boson Blues,alt-rock
4,0.483,0.818,11,-7.666,1,0.0444,0.114,0.0,0.367,0.691,175.668,audio_features,4GiVcDqNQI0fc0yYuRGH9m,spotify:track:4GiVcDqNQI0fc0yYuRGH9m,https://api.spotify.com/v1/tracks/4GiVcDqNQI0fc0yYuRGH9m,https://api.spotify.com/v1/audio-analysis/4GiVcDqNQI0fc0yYuRGH9m,219467,4,Eve 6,4Eqd24yS5YcxI8b6Xfuwr8,Inside Out,alt-rock
5,0.301,0.823,1,-4.072,1,0.0433,0.000144,0.000309,0.0833,0.372,152.017,audio_features,1sjrDQXqAa9V07FjKIlAQ4,spotify:track:1sjrDQXqAa9V07FjKIlAQ4,https://api.spotify.com/v1/tracks/1sjrDQXqAa9V07FjKIlAQ4,https://api.spotify.com/v1/audio-analysis/1sjrDQXqAa9V07FjKIlAQ4,236867,4,Fuel,0EyuKHE1AeE9lWUF8mzKVp,Hemorrhage (In My Hands),alt-rock
6,0.55,0.521,1,-4.699,1,0.0267,0.359,0.0459,0.0811,0.259,139.934,audio_features,3IvMYe5ZQNi9OJSlfjVou0,spotify:track:3IvMYe5ZQNi9OJSlfjVou0,https://api.spotify.com/v1/tracks/3IvMYe5ZQNi9OJSlfjVou0,https://api.spotify.com/v1/audio-analysis/3IvMYe5ZQNi9OJSlfjVou0,229213,4,Sloan,1ahN3WDDULKaAQs7ZUrGNP,Three Sisters,alt-rock
7,0.39,0.692,5,-8.842,1,0.05,0.718,0.0219,0.0538,0.851,122.752,audio_features,2NZDGltjD2gQoF5B0TUJdT,spotify:track:2NZDGltjD2gQoF5B0TUJdT,https://api.spotify.com/v1/tracks/2NZDGltjD2gQoF5B0TUJdT,https://api.spotify.com/v1/audio-analysis/2NZDGltjD2gQoF5B0TUJdT,244093,3,Badly Drawn Boy,244fcyNSuyhbRlMGfMbYrO,Once Around The Block,alt-rock
8,0.6,0.811,5,-7.693,1,0.0788,0.0558,6.82e-06,0.109,0.622,124.303,audio_features,2GHYJ0dhVds3PODKnTdiGE,spotify:track:2GHYJ0dhVds3PODKnTdiGE,https://api.spotify.com/v1/tracks/2GHYJ0dhVds3PODKnTdiGE,https://api.spotify.com/v1/audio-analysis/2GHYJ0dhVds3PODKnTdiGE,196116,4,Toad The Wet Sprocket,4j7EVY3kuDwLPfD2jfC7LC,All I Want,alt-rock
9,0.343,0.798,9,-5.962,0,0.0545,0.00148,0.000344,0.11,0.0549,147.769,audio_features,5CCHfpaujMGW3JfAmxWWT9,spotify:track:5CCHfpaujMGW3JfAmxWWT9,https://api.spotify.com/v1/tracks/5CCHfpaujMGW3JfAmxWWT9,https://api.spotify.com/v1/audio-analysis/5CCHfpaujMGW3JfAmxWWT9,365480,4,Deftones,6Ghvu1VvMGScGpOUJBAHNH,Tempest,alt-rock
10,0.672,0.875,0,-3.728,1,0.0378,0.0136,0.0,0.279,0.676,118.014,audio_features,2toY6JyyfKy9TwNk3Ou2XG,spotify:track:2toY6JyyfKy9TwNk3Ou2XG,https://api.spotify.com/v1/tracks/2toY6JyyfKy9TwNk3Ou2XG,https://api.spotify.com/v1/audio-analysis/2toY6JyyfKy9TwNk3Ou2XG,232320,4,Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,She's so Mean,alt-rock
11,0.596,0.868,7,-6.497,1,0.0326,0.651,0.285,0.128,0.636,121.918,audio_features,1jgtxPFYSYRiE9fz89bBSN,spotify:track:1jgtxPFYSYRiE9fz89bBSN,https://api.spotify.com/v1/tracks/1jgtxPFYSYRiE9fz89bBSN,https://api.spotify.com/v1/audio-analysis/1jgtxPFYSYRiE9fz89bBSN,242560,4,Califone,3mv2eHwrIONSkviASDMRMa,Frosted Tips,alt-rock
12,0.515,0.825,2,-5.513,1,0.0562,0.00177,1.13e-06,0.153,0.432,135.078,audio_features,1mMe0felnLtY2QjR7VcgrA,spotify:track:1mMe0felnLtY2QjR7VcgrA,https://api.spotify.com/v1/tracks/1mMe0felnLtY2QjR7VcgrA,https://api.spotify.com/v1/audio-analysis/1mMe0felnLtY2QjR7VcgrA,247813,4,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,Do Or Die,alt-rock
13,0.353,0.362,2,-13.502,1,0.031,0.0894,3.38e-05,0.114,0.267,141.285,audio_features,7rBMZvgeWnOTHWUh3Pvw51,spotify:track:7rBMZvgeWnOTHWUh3Pvw51,https://api.spotify.com/v1/tracks/7rBMZvgeWnOTHWUh3Pvw51,https://api.spotify.com/v1/audio-analysis/7rBMZvgeWnOTHWUh3Pvw51,502040,4,Mother Love Bone,3XR64HmFo4OvexUUNW7TP0,Chloe Dancer/Crown Of Thorns,alt-rock
14,0.553,0.727,4,-6.395,0,0.0254,0.584,0.138,0.113,0.507,104.95,audio_features,6L0BBPYeWnaQJeDa0ox0IA,spotify:track:6L0BBPYeWnaQJeDa0ox0IA,https://api.spotify.com/v1/tracks/6L0BBPYeWnaQJeDa0ox0IA,https://api.spotify.com/v1/audio-analysis/6L0BBPYeWnaQJeDa0ox0IA,357160,4,Wilco,2QoU3awHVdcHS8LrZEKvSM,Impossible Germany,alt-rock
15,0.555,0.728,9,-9.414,1,0.029,0.0425,1.63e-05,0.184,0.734,112.82,audio_features,2YfhATomatu6KrkowVceuR,spotify:track:2YfhATomatu6KrkowVceuR,https://api.spotify.com/v1/tracks/2YfhATomatu6KrkowVceuR,https://api.spotify.com/v1/audio-analysis/2YfhATomatu6KrkowVceuR,294933,4,Pavement,3inCNiUr4R6XQ3W43s9Aqi,Range Life,alt-rock
16,0.22,0.869,2,-7.47,1,0.0577,1.93e-05,0.622,0.597,0.442,125.913,audio_features,1BYOCen8xzUBYr5C6SYhuF,spotify:track:1BYOCen8xzUBYr5C6SYhuF,https://api.spotify.com/v1/tracks/1BYOCen8xzUBYr5C6SYhuF,https://api.spotify.com/v1/audio-analysis/1BYOCen8xzUBYr5C6SYhuF,212010,4,...And You Will Know Us by the Trail of Dead,6wBUn8gMP85n8dPu6LoUcF,The Doomsday Book,alt-rock
17,0.619,0.596,9,-8.827,1,0.0291,0.0119,0.000784,0.166,0.375,128.279,audio_features,4v1ETu9iDDUZzNzRgM3hcR,spotify:track:4v1ETu9iDDUZzNzRgM3hcR,https://api.spotify.com/v1/tracks/4v1ETu9iDDUZzNzRgM3hcR,https://api.spotify.com/v1/audio-analysis/4v1ETu9iDDUZzNzRgM3hcR,248173,4,Grandaddy,3W4xM5XYtUp4ifYYPVKVdk,Now It's On,alt-rock
18,0.424,0.702,7,-10.008,1,0.033,0.00509,0.17,0.144,0.499,111.566,audio_features,702Gf3Gh3NsC1KbCFrlrpe,spotify:track:702Gf3Gh3NsC1KbCFrlrpe,https://api.spotify.com/v1/tracks/702Gf3Gh3NsC1KbCFrlrpe,https://api.spotify.com/v1/audio-analysis/702Gf3Gh3NsC1KbCFrlrpe,367027,4,Teenage Fanclub,2Sp19cOHSqAUlE64hekARW,The Concept,alt-rock
19,0.663,0.68,0,-4.939,1,0.0281,0.364,0.0,0.401,0.841,105.0,audio_features,25T5tvZS2OkO52nFDkFpYe,spotify:track:25T5tvZS2OkO52nFDkFpYe,https://api.spotify.com/v1/tracks/25T5tvZS2OkO52nFDkFpYe,https://api.spotify.com/v1/audio-analysis/25T5tvZS2OkO52nFDkFpYe,267107,4,Stereophonics,21UJ7PRWb3Etgsu99f8yo8,Indian Summer,alt-rock
20,0.34,0.805,0,-8.323,1,0.049,0.00264,0.0764,0.0482,0.836,131.404,audio_features,3NLUIBHlfnMVk81BgxFr42,spotify:track:3NLUIBHlfnMVk81BgxFr42,https://api.spotify.com/v1/tracks/3NLUIBHlfnMVk81BgxFr42,https://api.spotify.com/v1/audio-analysis/3NLUIBHlfnMVk81BgxFr42,257947,4,Dinosaur Jr.,267VY6GX5LyU5c9M85ECZQ,Feel The Pain - 2007 Remastered,alt-rock
21,0.576,0.897,5,-4.024,0,0.113,0.0457,0.0,0.0671,0.513,122.917,audio_features,1fvGs20dhb5eyiAurPO75y,spotify:track:1fvGs20dhb5eyiAurPO75y,https://api.spotify.com/v1/tracks/1fvGs20dhb5eyiAurPO75y,https://api.spotify.com/v1/audio-analysis/1fvGs20dhb5eyiAurPO75y,306987,4,No Doubt,0cQbJU1aAzvbEmTuljWLlF,Push And Shove,alt-rock
22,0.482,0.472,2,-7.873,1,0.0555,0.801,2.47e-05,0.324,0.791,163.851,audio_features,4H88C5eMo7CHorvWy2Hr4q,spotify:track:4H88C5eMo7CHorvWy2Hr4q,https://api.spotify.com/v1/tracks/4H88C5eMo7CHorvWy2Hr4q,https://api.spotify.com/v1/audio-analysis/4H88C5eMo7CHorvWy2Hr4q,141907,4,Robyn Hitchcock,0O0g9JMOVNoIgLG6dgaYMY,Somebody To Break Your Heart,alt-rock
23,0.432,0.795,10,-4.023,1,0.0321,0.00128,0.0,0.101,0.519,172.011,audio_features,0vur7myNcfUymUt6mHhNZe,spotify:track:0vur7myNcfUymUt6mHhNZe,https://api.spotify.com/v1/tracks/0vur7myNcfUymUt6mHhNZe,https://api.spotify.com/v1/audio-analysis/0vur7myNcfUymUt6mHhNZe,224173,4,Nickelback,6deZN1bslXzeGvOLaLMOIF,How You Remind Me,alt-rock
24,0.312,0.844,7,-7.085,1,0.0511,0.0798,0.0231,0.0793,0.626,97.039,audio_features,2TTAPkrGQQOZkaUTUlt21Q,spotify:track:2TTAPkrGQQOZkaUTUlt21Q,https://api.spotify.com/v1/tracks/2TTAPkrGQQOZkaUTUlt21Q,https://api.spotify.com/v1/audio-analysis/2TTAPkrGQQOZkaUTUlt21Q,199467,4,Galaxie 500,6guTJsgPymDUVfqDJyz5UG,Strange,alt-rock
25,0.585,0.571,2,-8.737,1,0.0252,0.112,0.147,0.263,0.533,109.161,audio_features,3hO9gaVixKDoYDrlTBrEWf,spotify:track:3hO9gaVixKDoYDrlTBrEWf,https://api.spotify.com/v1/tracks/3hO9gaVixKDoYDrlTBrEWf,https://api.spotify.com/v1/audio-analysis/3hO9gaVixKDoYDrlTBrEWf,194093,4,Morphine,3QgSmABpItIdj908ek80n5,Cure for Pain,alt-rock
26,0.437,0.729,5,-5.626,1,0.0359,0.00105,0.00296,0.097,0.116,87.248,audio_features,5RvEtk4ckEfGXkFigc3Oml,spotify:track:5RvEtk4ckEfGXkFigc3Oml,https://api.spotify.com/v1/tracks/5RvEtk4ckEfGXkFigc3Oml,https://api.spotify.com/v1/audio-analysis/5RvEtk4ckEfGXkFigc3Oml,250760,4,A Perfect Circle,4DFhHyjvGYa9wxdHUjtDkc,Passive,alt-rock
27,0.454,0.849,0,-5.757,0,0.0488,0.000415,0.284,0.142,0.391,127.962,audio_features,6xyd8KWUlBxCE9hANhl71N,spotify:track:6xyd8KWUlBxCE9hANhl71N,https://api.spotify.com/v1/tracks/6xyd8KWUlBxCE9hANhl71N,https://api.spotify.com/v1/audio-analysis/6xyd8KWUlBxCE9hANhl71N,195960,4,The Walkmen,6kFay2DQ5aZfeu5OsrF3Pw,Heartbreaker,alt-rock
28,0.675,0.765,0,-6.177,1,0.0415,0.00118,0.78,0.552,0.246,107.207,audio_features,26j2kE8XkFc3oOHDXNKvSX,spotify:track:26j2kE8XkFc3oOHDXNKvSX,https://api.spotify.com/v1/tracks/26j2kE8XkFc3oOHDXNKvSX,https://api.spotify.com/v1/audio-analysis/26j2kE8XkFc3oOHDXNKvSX,163053,4,The Afghan Whigs,7IDrRpDz0cOuUVC32c8PKD,Matamoros,alt-rock
29,0.682,0.32,0,-10.017,1,0.0259,0.584,0.000784,0.0951,0.612,98.091,audio_features,2daWGEfV5nmfEOb53S70Pi,spotify:track:2daWGEfV5nmfEOb53S70Pi,https://api.spotify.com/v1/tracks/2daWGEfV5nmfEOb53S70Pi,https://api.spotify.com/v1/audio-analysis/2daWGEfV5nmfEOb53S70Pi,232200,4,Semisonic,1TqQi97nqeiuOJrIFv5Sw0,Gone To The Movies,alt-rock
30,0.434,0.543,4,-10.06,1,0.0327,0.00924,9.83e-06,0.066,0.344,134.097,audio_features,3JN8Emy2XVWWIuk7jJIWCR,spotify:track:3JN8Emy2XVWWIuk7jJIWCR,https://api.spotify.com/v1/tracks/3JN8Emy2XVWWIuk7jJIWCR,https://api.spotify.com/v1/audio-analysis/3JN8Emy2XVWWIuk7jJIWCR,212480,4,Poster Children,3yhc2Jz6eRcmlUjQtbXNk8,She Walks,alt-rock
31,0.499,0.882,1,-4.092,1,0.043,0.000515,0.0,0.0925,0.335,138.711,audio_features,5Lhwnf8QEeC1gO7eXT7AUw,spotify:track:5Lhwnf8QEeC1gO7eXT7AUw,https://api.spotify.com/v1/tracks/5Lhwnf8QEeC1gO7eXT7AUw,https://api.spotify.com/v1/audio-analysis/5Lhwnf8QEeC1gO7eXT7AUw,282200,4,Godsmack,6gZq1Q6bdOxsUPUG1TaFbF,Something Different,alt-rock
32,0.563,0.536,10,-9.488,1,0.0286,0.0874,0.000105,0.164,0.312,81.094,audio_features,625QR3rZtbYlpKm2JisGab,spotify:track:625QR3rZtbYlpKm2JisGab,https://api.spotify.com/v1/tracks/625QR3rZtbYlpKm2JisGab,https://api.spotify.com/v1/audio-analysis/625QR3rZtbYlpKm2JisGab,207360,4,Skunk Anansie,5HlXA01kcjssYDT7EoqUJF,Hedonism (Just Because You Feel Good),alt-rock
33,0.765,0.563,2,-8.546,1,0.0352,0.0136,0.0589,0.0786,0.336,104.601,audio_features,1OFvNaRHw4QkUzWf1aZw1V,spotify:track:1OFvNaRHw4QkUzWf1aZw1V,https://api.spotify.com/v1/tracks/1OFvNaRHw4QkUzWf1aZw1V,https://api.spotify.com/v1/audio-analysis/1OFvNaRHw4QkUzWf1aZw1V,184733,4,Fun Lovin' Criminals,0hWRiJV8KlRZvsZeemUJVv,Scooby Snacks,alt-rock
34,0.417,0.567,9,-6.82,0,0.03,0.331,1.08e-06,0.36,0.213,138.923,audio_features,1Wqhdu7qwp3BNsQMremovv,spotify:track:1Wqhdu7qwp3BNsQMremovv,https://api.spotify.com/v1/tracks/1Wqhdu7qwp3BNsQMremovv,https://api.spotify.com/v1/audio-analysis/1Wqhdu7qwp3BNsQMremovv,264122,4,Ours,5u1yDuCoxRODm86FhVqUU2,Devil,alt-rock
35,0.358,0.899,4,-7.069,0,0.134,0.0112,0.122,0.195,0.27,174.324,audio_features,0VlyGO38VGjVKn3VuXT04A,spotify:track:0VlyGO38VGjVKn3VuXT04A,https://api.spotify.com/v1/tracks/0VlyGO38VGjVKn3VuXT04A,https://api.spotify.com/v1/audio-analysis/0VlyGO38VGjVKn3VuXT04A,293933,4,Faith No More,6GbCJZrI318Ybm8mY36Of5,Epic,alt-rock
36,0.658,0.709,8,-6.736,1,0.0904,0.00188,0.00447,0.0657,0.855,129.701,audio_features,68dF2fJhETbjO3BVr3WUHo,spotify:track:68dF2fJhETbjO3BVr3WUHo,https://api.spotify.com/v1/tracks/68dF2fJhETbjO3BVr3WUHo,https://api.spotify.com/v1/audio-analysis/68dF2fJhETbjO3BVr3WUHo,121880,4,Blur,7MhMgCo0Bl0Kukl93PZbYS,Song 2,alt-rock
37,0.495,0.936,4,-7.196,0,0.0401,0.0111,0.000709,0.276,0.837,107.394,audio_features,3672j9qcUufXuGwVoXHaeK,spotify:track:3672j9qcUufXuGwVoXHaeK,https://api.spotify.com/v1/tracks/3672j9qcUufXuGwVoXHaeK,https://api.spotify.com/v1/audio-analysis/3672j9qcUufXuGwVoXHaeK,224480,4,The Lemonheads,6w7fc6IZlo5zwBaKT5jU1X,Mrs. Robinson,alt-rock
38,0.561,0.897,4,-3.974,1,0.0306,0.00318,0.00623,0.248,0.599,103.461,audio_features,4T7fVN4ZOFE3JoGyaxZL6O,spotify:track:4T7fVN4ZOFE3JoGyaxZL6O,https://api.spotify.com/v1/tracks/4T7fVN4ZOFE3JoGyaxZL6O,https://api.spotify.com/v1/audio-analysis/4T7fVN4ZOFE3JoGyaxZL6O,255160,4,Sugar Ray,4uN3DsfENc7dp0OLO0FEIb,Falls Apart,alt-rock
39,0.339,0.803,6,-6.038,1,0.0354,0.00392,9.61e-06,0.112,0.44,97.711,audio_features,3G0kzHUQGkhgWurrYEOQKd,spotify:track:3G0kzHUQGkhgWurrYEOQKd,https://api.spotify.com/v1/tracks/3G0kzHUQGkhgWurrYEOQKd,https://api.spotify.com/v1/audio-analysis/3G0kzHUQGkhgWurrYEOQKd,237840,4,Redd Kross,1USc9u5yL4tUaQKhGWNuvj,Yesterday Once More,alt-rock
40,0.467,0.536,4,-10.906,1,0.0268,0.317,0.0119,0.123,0.429,85.958,audio_features,3HWxpLKnTlz6jE3Vi5dTF2,spotify:track:3HWxpLKnTlz6jE3Vi5dTF2,https://api.spotify.com/v1/tracks/3HWxpLKnTlz6jE3Vi5dTF2,https://api.spotify.com/v1/audio-analysis/3HWxpLKnTlz6jE3Vi5dTF2,418200,4,Wilco,2QoU3awHVdcHS8LrZEKvSM,I Am Trying to Break Your Heart,alt-rock
41,0.406,0.632,4,-5.115,1,0.0344,0.236,0.0,0.18,0.109,149.258,audio_features,4dOXc4Suk5eig0jiCqCN5Y,spotify:track:4dOXc4Suk5eig0jiCqCN5Y,https://api.spotify.com/v1/tracks/4dOXc4Suk5eig0jiCqCN5Y,https://api.spotify.com/v1/audio-analysis/4dOXc4Suk5eig0jiCqCN5Y,249440,4,Gavin Rossdale,6lBam1B1t8wpnH7pJHWnj6,Love Remains The Same,alt-rock
42,0.658,0.881,6,-5.99,1,0.036,0.0304,1.53e-06,0.12,0.834,122.313,audio_features,2dO66EZj2q67wzTm7UoznP,spotify:track:2dO66EZj2q67wzTm7UoznP,https://api.spotify.com/v1/tracks/2dO66EZj2q67wzTm7UoznP,https://api.spotify.com/v1/audio-analysis/2dO66EZj2q67wzTm7UoznP,169853,4,Dismemberment Plan,2JpHk8yju1DH1l3c9sXzOS,Waiting,alt-rock
43,0.585,0.826,11,-5.975,1,0.0291,0.12,0.524,0.314,0.514,123.39,audio_features,1RcuH4tHokXAtrkK6OrT7B,spotify:track:1RcuH4tHokXAtrkK6OrT7B,https://api.spotify.com/v1/tracks/1RcuH4tHokXAtrkK6OrT7B,https://api.spotify.com/v1/audio-analysis/1RcuH4tHokXAtrkK6OrT7B,220859,4,Deerhunter,38zTZcuN7nFvVJ6auhc6V3,The Missing,alt-rock
44,0.599,0.747,7,-4.691,0,0.0282,0.000856,0.00331,0.225,0.264,133.989,audio_features,4lgHJVWwydIxbYQka6qKEC,spotify:track:4lgHJVWwydIxbYQka6qKEC,https://api.spotify.com/v1/tracks/4lgHJVWwydIxbYQka6qKEC,https://api.spotify.com/v1/audio-analysis/4lgHJVWwydIxbYQka6qKEC,253827,4,R.E.M.,4KWTAlx2RvbpseOGMEmROg,ÜBerlin,alt-rock
45,0.333,0.947,6,-4.289,1,0.103,0.145,0.0,0.0937,0.548,148.77,audio_features,2JjbpuHG9MtaqyAXfZkLxG,spotify:track:2JjbpuHG9MtaqyAXfZkLxG,https://api.spotify.com/v1/tracks/2JjbpuHG9MtaqyAXfZkLxG,https://api.spotify.com/v1/audio-analysis/2JjbpuHG9MtaqyAXfZkLxG,238267,4,Sleater-Kinney,4wLIbcoqmqI4WZHDiBxeCB,Oh,alt-rock
46,0.377,0.781,11,-5.191,0,0.0477,0.00206,0.621,0.568,0.317,161.888,audio_features,32Cimaqis8qkGRMACGsOkh,spotify:track:32Cimaqis8qkGRMACGsOkh,https://api.spotify.com/v1/tracks/32Cimaqis8qkGRMACGsOkh,https://api.spotify.com/v1/audio-analysis/32Cimaqis8qkGRMACGsOkh,208600,4,Jimmy Eat World,3Ayl7mCk0nScecqOzvNp6s,I Will Steal You Back,alt-rock
47,0.331,0.946,2,-4.513,1,0.0498,0.268,0.000659,0.144,0.325,167.083,audio_features,25v0BWRi70dzoJ2jylOK9v,spotify:track:25v0BWRi70dzoJ2jylOK9v,https://api.spotify.com/v1/tracks/25v0BWRi70dzoJ2jylOK9v,https://api.spotify.com/v1/audio-analysis/25v0BWRi70dzoJ2jylOK9v,531400,4,Spiritualized,6DKmuXxXASTF6xaJwcTfjv,Hey Jane,alt-rock
48,0.425,0.96,2,-4.61,0,0.0561,1.04e-05,1.41e-06,0.158,0.45,149.938,audio_features,6LvQRDyjrsnmFVjfZPdUy4,spotify:track:6LvQRDyjrsnmFVjfZPdUy4,https://api.spotify.com/v1/tracks/6LvQRDyjrsnmFVjfZPdUy4,https://api.spotify.com/v1/audio-analysis/6LvQRDyjrsnmFVjfZPdUy4,200133,4,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,I Am Machine,alt-rock
49,0.306,0.647,0,-9.969,1,0.0316,0.0768,0.0,0.366,0.321,148.087,audio_features,4L2S9GbwEgwfSbHjTCvNQX,spotify:track:4L2S9GbwEgwfSbHjTCvNQX,https://api.spotify.com/v1/tracks/4L2S9GbwEgwfSbHjTCvNQX,https://api.spotify.com/v1/audio-analysis/4L2S9GbwEgwfSbHjTCvNQX,384467,3,Temple Of The Dog,0iHb0mCbqZTYeb4y9Pirrd,Say Hello 2 Heaven,alt-rock
50,0.522,0.481,10,-8.922,1,0.0262,0.353,0.794,0.173,0.556,131.048,audio_features,7wvrr5PXgetOyljccwpKnD,spotify:track:7wvrr5PXgetOyljccwpKnD,https://api.spotify.com/v1/tracks/7wvrr5PXgetOyljccwpKnD,https://api.spotify.com/v1/audio-analysis/7wvrr5PXgetOyljccwpKnD,316373,4,Thurston Moore,1J4ACYB6yMqd79q3rjskqs,Benediction,alt-rock
51,0.428,0.836,8,-5.515,1,0.0505,1.29e-05,0.744,0.109,0.359,118.037,audio_features,1dmaXl48kB8627pNVww5fb,spotify:track:1dmaXl48kB8627pNVww5fb,https://api.spotify.com/v1/tracks/1dmaXl48kB8627pNVww5fb,https://api.spotify.com/v1/audio-analysis/1dmaXl48kB8627pNVww5fb,224166,4,The Rentals,3NmdKZUM96z7NGvL35g5PC,Thought Of Sound,alt-rock
52,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,audio_features,34KTEhpPjq6IAgQg2yzJAL,spotify:track:34KTEhpPjq6IAgQg2yzJAL,https://api.spotify.com/v1/tracks/34KTEhpPjq6IAgQg2yzJAL,https://api.spotify.com/v1/audio-analysis/34KTEhpPjq6IAgQg2yzJAL,329733,4,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,Californication,alt-rock
53,0.56,0.401,5,-8.048,0,0.0228,0.128,0.0,0.0879,0.104,82.29,audio_features,4teinH3IrEdjp8ZYHb59ca,spotify:track:4teinH3IrEdjp8ZYHb59ca,https://api.spotify.com/v1/tracks/4teinH3IrEdjp8ZYHb59ca,https://api.spotify.com/v1/audio-analysis/4teinH3IrEdjp8ZYHb59ca,296533,4,Grant Lee Buffalo,31ir0nQWMLTowZmZO8CiBw,Fuzzy,alt-rock
54,0.373,0.567,7,-10.835,1,0.032,0.0236,3.47e-06,0.0916,0.298,137.789,audio_features,0W7AbEauB7cP4pidLclApe,spotify:track:0W7AbEauB7cP4pidLclApe,https://api.spotify.com/v1/tracks/0W7AbEauB7cP4pidLclApe,https://api.spotify.com/v1/audio-analysis/0W7AbEauB7cP4pidLclApe,246267,4,Temple Of The Dog,0iHb0mCbqZTYeb4y9Pirrd,Hunger Strike,alt-rock
55,0.548,0.579,6,-8.804,0,0.0283,0.33,0.0672,0.193,0.542,118.61,audio_features,1YWzpaelAbdO2YecUjIx8X,spotify:track:1YWzpaelAbdO2YecUjIx8X,https://api.spotify.com/v1/tracks/1YWzpaelAbdO2YecUjIx8X,https://api.spotify.com/v1/audio-analysis/1YWzpaelAbdO2YecUjIx8X,231973,4,The Coral,6OiHleP2bHM18dXq4aZQWt,You Closed The Door,alt-rock
56,0.647,0.95,0,-2.811,1,0.0387,0.00337,3e-05,0.0778,0.719,126.229,audio_features,6Ay1CpxfFjUduPqFnv26lR,spotify:track:6Ay1CpxfFjUduPqFnv26lR,https://api.spotify.com/v1/tracks/6Ay1CpxfFjUduPqFnv26lR,https://api.spotify.com/v1/audio-analysis/6Ay1CpxfFjUduPqFnv26lR,201547,4,Spoon,0K1q0nXQ8is36PzOKAMbNe,They Want My Soul,alt-rock
57,0.369,0.876,9,-7.544,1,0.0526,0.011,6.9e-06,0.328,0.465,142.314,audio_features,4ryq4K6ZKg7MGptYlL7ES2,spotify:track:4ryq4K6ZKg7MGptYlL7ES2,https://api.spotify.com/v1/tracks/4ryq4K6ZKg7MGptYlL7ES2,https://api.spotify.com/v1/audio-analysis/4ryq4K6ZKg7MGptYlL7ES2,372387,4,Built To Spill,3kbBWco9PZ5eSQsNScwG6U,Jokerman,alt-rock
58,0.523,0.438,0,-11.49,0,0.0356,0.867,0.0723,0.123,0.106,126.028,audio_features,7rbCL7W893Zonbfnevku5s,spotify:track:7rbCL7W893Zonbfnevku5s,https://api.spotify.com/v1/tracks/7rbCL7W893Zonbfnevku5s,https://api.spotify.com/v1/audio-analysis/7rbCL7W893Zonbfnevku5s,245240,4,The National,2cCUtGK9sDU2EoElnk0GNB,I Need My Girl,alt-rock
59,0.524,0.459,4,-8.737,1,0.0284,0.337,0.0017,0.135,0.658,114.235,audio_features,25AhbOlZhMKvz7673O88cI,spotify:track:25AhbOlZhMKvz7673O88cI,https://api.spotify.com/v1/tracks/25AhbOlZhMKvz7673O88cI,https://api.spotify.com/v1/audio-analysis/25AhbOlZhMKvz7673O88cI,219320,4,Evan Dando,4Aq4ePZT5OKPz94Fd1stey,Looking For Space,alt-rock
