,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,artist_id,track_name,genre
0,0.45,0.936,6,-3.987,1,0.0666,5.28e-05,0.0543,0.064,0.53,147.964,audio_features,0gmmDw2VIZn8BsGq1mwYlK,spotify:track:0gmmDw2VIZn8BsGq1mwYlK,https://api.spotify.com/v1/tracks/0gmmDw2VIZn8BsGq1mwYlK,https://api.spotify.com/v1/audio-analysis/0gmmDw2VIZn8BsGq1mwYlK,251493,4,Alien Ant Farm,6TZdvF1kFzwnQLgHQynzsO,Homage,alt-rock
1,0.446,0.762,2,-8.971,1,0.0422,0.000103,7.2e-05,0.26,0.276,98.993,audio_features,2c5wml8wsBnPfNSbCZ574T,spotify:track:2c5wml8wsBnPfNSbCZ574T,https://api.spotify.com/v1/tracks/2c5wml8wsBnPfNSbCZ574T,https://api.spotify.com/v1/audio-analysis/2c5wml8wsBnPfNSbCZ574T,359520,4,Filter,01WjpKiWVNurV5hjIadB8C,Take a Picture,alt-rock
2,0.769,0.559,1,-6.267,1,0.0465,0.169,0.0387,0.141,0.861,129.074,audio_features,6P98yCrDAOq32mjR2iCfDI,spotify:track:6P98yCrDAOq32mjR2iCfDI,https://api.spotify.com/v1/tracks/6P98yCrDAOq32mjR2iCfDI,https://api.spotify.com/v1/audio-analysis/6P98yCrDAOq32mjR2iCfDI,205060,4,The Presidents Of The United States Of America,1lZvg4fNAqHoj6I9N8naBM,Slow Slow Fly,alt-rock
3,0.579,0.349,8,-10.153,1,0.0268,0.436,0.0178,0.134,0.514,97.972,audio_features,2Cp1j2mF1DZ3XN4ubgaotI,spotify:track:2Cp1j2mF1DZ3XN4ubgaotI,https://api.spotify.com/v1/tracks/2Cp1j2mF1DZ3XN4ubgaotI,https://api.spotify.com/v1/audio-analysis/2Cp1j2mF1DZ3XN4ubgaotI,184360,4,Stephen Malkmus & The Jicks,7wyRA7deGRxozTyBc6QXPe,Planetary Motion,alt-rock
4,0.292,0.867,6,-4.862,1,0.0861,0.0705,2.84e-05,0.439,0.637,210.488,audio_features,0XZwpwtV9Vk48Ykzb7KIsj,spotify:track:0XZwpwtV9Vk48Ykzb7KIsj,https://api.spotify.com/v1/tracks/0XZwpwtV9Vk48Ykzb7KIsj,https://api.spotify.com/v1/audio-analysis/0XZwpwtV9Vk48Ykzb7KIsj,210693,4,The Apples In Stereo,5KIrQe9pb7tn8y775PsoAP,Energy,alt-rock
5,0.406,0.632,4,-5.115,1,0.0344,0.236,0.0,0.18,0.109,149.258,audio_features,4dOXc4Suk5eig0jiCqCN5Y,spotify:track:4dOXc4Suk5eig0jiCqCN5Y,https://api.spotify.com/v1/tracks/4dOXc4Suk5eig0jiCqCN5Y,https://api.spotify.com/v1/audio-analysis/4dOXc4Suk5eig0jiCqCN5Y,249440,4,Gavin Rossdale,6lBam1B1t8wpnH7pJHWnj6,Love Remains The Same,alt-rock
6,0.534,0.774,8,-5.144,1,0.027,0.0721,6.91e-06,0.0623,0.756,148.161,audio_features,4WXuT5zntCZ1uNXUjwy4sa,spotify:track:4WXuT5zntCZ1uNXUjwy4sa,https://api.spotify.com/v1/tracks/4WXuT5zntCZ1uNXUjwy4sa,https://api.spotify.com/v1/audio-analysis/4WXuT5zntCZ1uNXUjwy4sa,317187,4,The Flys,3brlG1zNhqIkYhdneCaPVi,Got You (Where I Want You) (Re-Recorded / Remastered),alt-rock
7,0.52,0.504,4,-6.713,1,0.0247,0.11,0.0,0.144,0.164,82.366,audio_features,1uIsJdRjJ1G2GEWZFjtpKq,spotify:track:1uIsJdRjJ1G2GEWZFjtpKq,https://api.spotify.com/v1/tracks/1uIsJdRjJ1G2GEWZFjtpKq,https://api.spotify.com/v1/audio-analysis/1uIsJdRjJ1G2GEWZFjtpKq,211067,4,Guided By Voices,4oV5EVJ0XFWsJKoOvdRPvl,Hold On Hope,alt-rock
8,0.629,0.802,0,-4.348,1,0.13,0.00719,0.0,0.316,0.66,151.03,audio_features,06QooyUa24W60Y4w8SgDwD,spotify:track:06QooyUa24W60Y4w8SgDwD,https://api.spotify.com/v1/tracks/06QooyUa24W60Y4w8SgDwD,https://api.spotify.com/v1/audio-analysis/06QooyUa24W60Y4w8SgDwD,177360,4,OK Go,3hozsZ9hqNq7CoBGYNlFTz,Turn up the Radio,alt-rock
9,0.222,0.575,9,-8.251,0,0.0379,0.367,0.000159,0.216,0.149,111.685,audio_features,6JqmArpMrkb125GqWsBAPg,spotify:track:6JqmArpMrkb125GqWsBAPg,https://api.spotify.com/v1/tracks/6JqmArpMrkb125GqWsBAPg,https://api.spotify.com/v1/audio-analysis/6JqmArpMrkb125GqWsBAPg,436240,4,John Frusciante,7rN3Agir6FaZNfhf5V7mfN,Central,alt-rock
10,0.337,0.779,10,-8.339,0,0.313,0.861,0.82,0.282,0.213,81.635,audio_features,1kz1UtypzuRqkyrGDCHc0f,spotify:track:1kz1UtypzuRqkyrGDCHc0f,https://api.spotify.com/v1/tracks/1kz1UtypzuRqkyrGDCHc0f,https://api.spotify.com/v1/audio-analysis/1kz1UtypzuRqkyrGDCHc0f,298141,4,Primus,64mPnRMMeudAet0E62ypkx,Farewell Wonkites,alt-rock
11,0.689,0.739,2,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,audio_features,0q6LuUqGLUiCPP1cbdwFs3,spotify:track:0q6LuUqGLUiCPP1cbdwFs3,https://api.spotify.com/v1/tracks/0q6LuUqGLUiCPP1cbdwFs3,https://api.spotify.com/v1/audio-analysis/0q6LuUqGLUiCPP1cbdwFs3,233867,4,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,On Melancholy Hill,alt-rock
12,0.56,0.797,9,-11.535,1,0.0312,0.169,0.000208,0.27,0.942,134.863,audio_features,688iWTzQ8rf7P4mKU9UJSr,spotify:track:688iWTzQ8rf7P4mKU9UJSr,https://api.spotify.com/v1/tracks/688iWTzQ8rf7P4mKU9UJSr,https://api.spotify.com/v1/audio-analysis/688iWTzQ8rf7P4mKU9UJSr,125253,4,Archers Of Loaf,0pNaVvqSvldpJl7pHpNoM9,Web In Front,alt-rock
13,0.312,0.844,7,-7.085,1,0.0511,0.0798,0.0231,0.0793,0.626,97.039,audio_features,2TTAPkrGQQOZkaUTUlt21Q,spotify:track:2TTAPkrGQQOZkaUTUlt21Q,https://api.spotify.com/v1/tracks/2TTAPkrGQQOZkaUTUlt21Q,https://api.spotify.com/v1/audio-analysis/2TTAPkrGQQOZkaUTUlt21Q,199467,4,Galaxie 500,6guTJsgPymDUVfqDJyz5UG,Strange,alt-rock
14,0.631,0.804,7,-5.492,1,0.166,0.00589,0.00116,0.16,0.671,79.898,audio_features,1ng36571Iyov4HBxUClySn,spotify:track:1ng36571Iyov4HBxUClySn,https://api.spotify.com/v1/tracks/1ng36571Iyov4HBxUClySn,https://api.spotify.com/v1/audio-analysis/1ng36571Iyov4HBxUClySn,297267,4,Butthole Surfers,62BcWP4fzR8axESibNQEhs,Pepper,alt-rock
15,0.495,0.936,4,-7.196,0,0.0401,0.0111,0.000709,0.276,0.837,107.394,audio_features,3672j9qcUufXuGwVoXHaeK,spotify:track:3672j9qcUufXuGwVoXHaeK,https://api.spotify.com/v1/tracks/3672j9qcUufXuGwVoXHaeK,https://api.spotify.com/v1/audio-analysis/3672j9qcUufXuGwVoXHaeK,224480,4,The Lemonheads,6w7fc6IZlo5zwBaKT5jU1X,Mrs. Robinson,alt-rock
16,0.353,0.362,2,-13.502,1,0.031,0.0894,3.38e-05,0.114,0.267,141.285,audio_features,7rBMZvgeWnOTHWUh3Pvw51,spotify:track:7rBMZvgeWnOTHWUh3Pvw51,https://api.spotify.com/v1/tracks/7rBMZvgeWnOTHWUh3Pvw51,https://api.spotify.com/v1/audio-analysis/7rBMZvgeWnOTHWUh3Pvw51,502040,4,Mother Love Bone,3XR64HmFo4OvexUUNW7TP0,Chloe Dancer/Crown Of Thorns,alt-rock
17,0.72,0.912,4,-6.13,1,0.0363,0.551,0.00122,0.0982,0.973,122.782,audio_features,6M14BiCN00nOsba4JaYsHW,spotify:track:6M14BiCN00nOsba4JaYsHW,https://api.spotify.com/v1/tracks/6M14BiCN00nOsba4JaYsHW,https://api.spotify.com/v1/audio-analysis/6M14BiCN00nOsba4JaYsHW,126947,4,Ween,3u1ulLq00Y3bfmq9FfjsPu,Ocean Man,alt-rock
18,0.458,0.895,2,-3.972,1,0.0681,0.000219,0.000394,0.106,0.357,130.327,audio_features,5u6fnmRO5V0PTl5M2Eekeu,spotify:track:5u6fnmRO5V0PTl5M2Eekeu,https://api.spotify.com/v1/tracks/5u6fnmRO5V0PTl5M2Eekeu,https://api.spotify.com/v1/audio-analysis/5u6fnmRO5V0PTl5M2Eekeu,243200,4,Jet,5ypxebeHEIXjMtJb17uJlI,Cold Hard Bitch,alt-rock
19,0.428,0.461,4,-9.206,0,0.0249,0.0838,1.07e-05,0.113,0.361,92.569,audio_features,0jWYqV3YgQ5PjqeZ7qCoOB,spotify:track:0jWYqV3YgQ5PjqeZ7qCoOB,https://api.spotify.com/v1/tracks/0jWYqV3YgQ5PjqeZ7qCoOB,https://api.spotify.com/v1/audio-analysis/0jWYqV3YgQ5PjqeZ7qCoOB,250600,4,Dave Grohl,7mRVAzlt1fAAR9Cut6Rq8c,If I Were Me,alt-rock
20,0.415,0.884,0,-4.02,1,0.0513,0.0589,0.848,0.287,0.622,113.128,audio_features,6qHdoyFDpGB7wVW5R0iExG,spotify:track:6qHdoyFDpGB7wVW5R0iExG,https://api.spotify.com/v1/tracks/6qHdoyFDpGB7wVW5R0iExG,https://api.spotify.com/v1/audio-analysis/6qHdoyFDpGB7wVW5R0iExG,149822,4,The Thermals,4qAJ54O4V0W8SQcSz0bl1C,The Howl Of The Winds,alt-rock
21,0.365,0.791,2,-6.746,0,0.0484,0.0605,7.37e-05,0.189,0.765,134.774,audio_features,6RDMoA86XmfIyFGWmm9TkJ,spotify:track:6RDMoA86XmfIyFGWmm9TkJ,https://api.spotify.com/v1/tracks/6RDMoA86XmfIyFGWmm9TkJ,https://api.spotify.com/v1/audio-analysis/6RDMoA86XmfIyFGWmm9TkJ,262947,4,Ben Folds Five,44gRHbEm4Uqa0ykW0rDTNk,Do It Anyway,alt-rock
22,0.216,0.751,4,-6.042,0,0.0363,0.00401,1.82e-05,0.0829,0.136,201.306,audio_features,084eENRLEaLFYb74I5uUCZ,spotify:track:084eENRLEaLFYb74I5uUCZ,https://api.spotify.com/v1/tracks/084eENRLEaLFYb74I5uUCZ,https://api.spotify.com/v1/audio-analysis/084eENRLEaLFYb74I5uUCZ,193133,3,The Smiths,3yY2gUcIsjMr8hjo51PoJ8,Last Night I Dreamt That Somebody Loved Me - 2008 Remaster,alt-rock
23,0.404,0.72,10,-9.18,0,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,audio_features,4qMzPtAZe0C9KWpWIzvZAP,spotify:track:4qMzPtAZe0C9KWpWIzvZAP,https://api.spotify.com/v1/tracks/4qMzPtAZe0C9KWpWIzvZAP,https://api.spotify.com/v1/audio-analysis/4qMzPtAZe0C9KWpWIzvZAP,258467,4,The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i,Bullet With Butterfly Wings - Remastered 2012,alt-rock
24,0.599,0.543,0,-9.226,1,0.0302,0.0129,0.00204,0.291,0.624,91.105,audio_features,3354J49VpkbZJho7Ztdzpw,spotify:track:3354J49VpkbZJho7Ztdzpw,https://api.spotify.com/v1/tracks/3354J49VpkbZJho7Ztdzpw,https://api.spotify.com/v1/audio-analysis/3354J49VpkbZJho7Ztdzpw,272973,4,Third Eye Blind,6TcnmlCSxihzWOQJ8k0rNS,Jumper - 1998 Edit,alt-rock
25,0.432,0.407,0,-10.919,0,0.0451,0.804,0.0,0.0614,0.81,125.28,audio_features,4tYI6b9nI7KAGNkdYIOjNQ,spotify:track:4tYI6b9nI7KAGNkdYIOjNQ,https://api.spotify.com/v1/tracks/4tYI6b9nI7KAGNkdYIOjNQ,https://api.spotify.com/v1/audio-analysis/4tYI6b9nI7KAGNkdYIOjNQ,143830,4,The Wrens,48aWrmmKEYNoXwTpGOZs9n,Come Back My Love,alt-rock
26,0.365,0.767,9,-6.185,0,0.0681,0.181,0.000856,0.0942,0.422,94.174,audio_features,53XBXgtdqf1gmWMm3rqV27,spotify:track:53XBXgtdqf1gmWMm3rqV27,https://api.spotify.com/v1/tracks/53XBXgtdqf1gmWMm3rqV27,https://api.spotify.com/v1/audio-analysis/53XBXgtdqf1gmWMm3rqV27,248053,4,Tenacious D,1XpDYCrUJnvCo9Ez6yeMWh,Tribute,alt-rock
27,0.299,0.947,4,-6.949,1,0.0603,0.00113,0.261,0.331,0.624,158.238,audio_features,51qDSqAzAOwL7OQitYFCw9,spotify:track:51qDSqAzAOwL7OQitYFCw9,https://api.spotify.com/v1/tracks/51qDSqAzAOwL7OQitYFCw9,https://api.spotify.com/v1/audio-analysis/51qDSqAzAOwL7OQitYFCw9,215680,4,The Vaselines,4wWQkHhmUNlXvhbHRUSqZW,High Tide Low Tide,alt-rock
28,0.658,0.881,6,-5.99,1,0.036,0.0304,1.53e-06,0.12,0.834,122.313,audio_features,2dO66EZj2q67wzTm7UoznP,spotify:track:2dO66EZj2q67wzTm7UoznP,https://api.spotify.com/v1/tracks/2dO66EZj2q67wzTm7UoznP,https://api.spotify.com/v1/audio-analysis/2dO66EZj2q67wzTm7UoznP,169853,4,Dismemberment Plan,2JpHk8yju1DH1l3c9sXzOS,Waiting,alt-rock
29,0.427,0.932,7,-4.174,1,0.106,0.00104,0.0257,0.195,0.551,167.412,audio_features,77EwrXeCpbMMlWHqhdeFxJ,spotify:track:77EwrXeCpbMMlWHqhdeFxJ,https://api.spotify.com/v1/tracks/77EwrXeCpbMMlWHqhdeFxJ,https://api.spotify.com/v1/audio-analysis/77EwrXeCpbMMlWHqhdeFxJ,198667,4,The Replacements,4WPY0N74T3KUja57xMQTZ3,I Will Dare,alt-rock
30,0.306,0.889,6,-8.691,0,0.117,0.000824,0.0121,0.271,0.255,182.054,audio_features,6DVNQXL9LRzKq8zjyFEuTC,spotify:track:6DVNQXL9LRzKq8zjyFEuTC,https://api.spotify.com/v1/tracks/6DVNQXL9LRzKq8zjyFEuTC,https://api.spotify.com/v1/audio-analysis/6DVNQXL9LRzKq8zjyFEuTC,249000,4,Butthole Surfers,62BcWP4fzR8axESibNQEhs,Who Was In My Room Last Night?,alt-rock
31,0.539,0.476,1,-6.125,1,0.0252,0.0512,0.00347,0.114,0.178,73.071,audio_features,5zsFpdxEx1JxvMNN9afHor,spotify:track:5zsFpdxEx1JxvMNN9afHor,https://api.spotify.com/v1/tracks/5zsFpdxEx1JxvMNN9afHor,https://api.spotify.com/v1/audio-analysis/5zsFpdxEx1JxvMNN9afHor,286627,4,A Perfect Circle,4DFhHyjvGYa9wxdHUjtDkc,Imagine,alt-rock
32,0.494,0.969,11,-3.695,1,0.144,1.54e-05,0.00255,0.363,0.476,126.013,audio_features,2TxYbRGmKGbVnSFRWlp1Qx,spotify:track:2TxYbRGmKGbVnSFRWlp1Qx,https://api.spotify.com/v1/tracks/2TxYbRGmKGbVnSFRWlp1Qx,https://api.spotify.com/v1/audio-analysis/2TxYbRGmKGbVnSFRWlp1Qx,190147,4,Hole,5SHQUMAmEK5KmuSb0aDvsn,Skinny Little Bitch,alt-rock
33,0.455,0.979,9,-4.517,1,0.0499,0.00364,0.0118,0.491,0.538,141.974,audio_features,72mrNRtJL3kwVJP2WIFbsd,spotify:track:72mrNRtJL3kwVJP2WIFbsd,https://api.spotify.com/v1/tracks/72mrNRtJL3kwVJP2WIFbsd,https://api.spotify.com/v1/audio-analysis/72mrNRtJL3kwVJP2WIFbsd,175880,4,Bob Mould,0fWvSXbvztkeHEnEuYvU2A,I Don't Know You Anymore,alt-rock
34,0.331,0.866,9,-5.525,1,0.0456,0.000414,0.0243,0.13,0.347,139.086,audio_features,3VsYJCWecqxdwAN2Xu3cL5,spotify:track:3VsYJCWecqxdwAN2Xu3cL5,https://api.spotify.com/v1/tracks/3VsYJCWecqxdwAN2Xu3cL5,https://api.spotify.com/v1/audio-analysis/3VsYJCWecqxdwAN2Xu3cL5,136400,4,Guided By Voices,4oV5EVJ0XFWsJKoOvdRPvl,Game Of Pricks,alt-rock
35,0.392,0.42,11,-12.559,0,0.0413,0.831,0.000499,0.112,0.28,123.183,audio_features,5iZcoTR04zBUw9Bk8zKhtT,spotify:track:5iZcoTR04zBUw9Bk8zKhtT,https://api.spotify.com/v1/tracks/5iZcoTR04zBUw9Bk8zKhtT,https://api.spotify.com/v1/audio-analysis/5iZcoTR04zBUw9Bk8zKhtT,470654,4,Nick Cave & The Bad Seeds,4UXJsSlnKd7ltsrHebV79Q,Higgs Boson Blues,alt-rock
36,0.278,0.855,9,-5.656,1,0.0535,0.000674,0.0339,0.845,0.286,115.539,audio_features,6MrjShq9pez8velIsinG49,spotify:track:6MrjShq9pez8velIsinG49,https://api.spotify.com/v1/tracks/6MrjShq9pez8velIsinG49,https://api.spotify.com/v1/audio-analysis/6MrjShq9pez8velIsinG49,237933,4,Letters To Cleo,7E41j1yL9ZeTWfqe9bUGgw,Here & Now,alt-rock
37,0.615,0.657,7,-6.873,1,0.029,0.000372,0.0204,0.132,0.792,109.95,audio_features,0ttHpMs250dpFkCYAnuhnE,spotify:track:0ttHpMs250dpFkCYAnuhnE,https://api.spotify.com/v1/tracks/0ttHpMs250dpFkCYAnuhnE,https://api.spotify.com/v1/audio-analysis/0ttHpMs250dpFkCYAnuhnE,185093,4,Better Than Ezra,4UuoJfJ9UybJft7a8E6UHX,Good,alt-rock
38,0.515,0.825,2,-5.513,1,0.0562,0.00177,1.13e-06,0.153,0.432,135.078,audio_features,1mMe0felnLtY2QjR7VcgrA,spotify:track:1mMe0felnLtY2QjR7VcgrA,https://api.spotify.com/v1/tracks/1mMe0felnLtY2QjR7VcgrA,https://api.spotify.com/v1/audio-analysis/1mMe0felnLtY2QjR7VcgrA,247813,4,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,Do Or Die,alt-rock
39,0.37,0.817,11,-8.346,1,0.0358,0.000475,0.147,0.255,0.737,123.619,audio_features,3SMDdwKyNonQwvCYoiFuBn,spotify:track:3SMDdwKyNonQwvCYoiFuBn,https://api.spotify.com/v1/tracks/3SMDdwKyNonQwvCYoiFuBn,https://api.spotify.com/v1/audio-analysis/3SMDdwKyNonQwvCYoiFuBn,169480,4,The Vaselines,4wWQkHhmUNlXvhbHRUSqZW,Crazy Lady,alt-rock
40,0.385,0.958,0,-5.298,1,0.131,0.00547,0.0,0.28,0.465,179.893,audio_features,2mRlBUQVUgWFEN3HUN21tC,spotify:track:2mRlBUQVUgWFEN3HUN21tC,https://api.spotify.com/v1/tracks/2mRlBUQVUgWFEN3HUN21tC,https://api.spotify.com/v1/audio-analysis/2mRlBUQVUgWFEN3HUN21tC,216689,4,Oleander,7038Bglq6YmpBu6wPvQJiz,Something Beautiful,alt-rock
41,0.417,0.849,1,-4.199,0,0.0481,0.0146,0.000387,0.0673,0.594,94.267,audio_features,5uxb9mE0Jd4oEEECxmNxbP,spotify:track:5uxb9mE0Jd4oEEECxmNxbP,https://api.spotify.com/v1/tracks/5uxb9mE0Jd4oEEECxmNxbP,https://api.spotify.com/v1/audio-analysis/5uxb9mE0Jd4oEEECxmNxbP,171693,4,The Presidents Of The United States Of America,1lZvg4fNAqHoj6I9N8naBM,Peaches,alt-rock
42,0.388,0.994,4,-5.569,0,0.199,0.00138,0.00678,0.33,0.346,140.701,audio_features,2WqK4182RvloQDTJojmfVa,spotify:track:2WqK4182RvloQDTJojmfVa,https://api.spotify.com/v1/tracks/2WqK4182RvloQDTJojmfVa,https://api.spotify.com/v1/audio-analysis/2WqK4182RvloQDTJojmfVa,158693,4,Dismemberment Plan,2JpHk8yju1DH1l3c9sXzOS,I Love A Magician,alt-rock
43,0.602,0.868,7,-6.354,0,0.0689,0.122,0.316,0.357,0.586,123.948,audio_features,27Is8BxjvkFMyY4knZFpjZ,spotify:track:27Is8BxjvkFMyY4knZFpjZ,https://api.spotify.com/v1/tracks/27Is8BxjvkFMyY4knZFpjZ,https://api.spotify.com/v1/audio-analysis/27Is8BxjvkFMyY4knZFpjZ,166307,4,Elf Power,4GHF2TzZ7lTe8qNvLl8R01,Transparent Lines,alt-rock
44,0.491,0.942,7,-5.333,1,0.132,0.156,0.0,0.367,0.387,100.446,audio_features,37EJtTS7jT5WUyXGZzrwnI,spotify:track:37EJtTS7jT5WUyXGZzrwnI,https://api.spotify.com/v1/tracks/37EJtTS7jT5WUyXGZzrwnI,https://api.spotify.com/v1/audio-analysis/37EJtTS7jT5WUyXGZzrwnI,191507,4,Everclear,694QW15WkebjcrWgQHzRYF,Santa Monica,alt-rock
45,0.589,0.669,0,-4.835,1,0.0253,0.0505,0.0,0.131,0.421,92.06,audio_features,3sBfItjYrLgKrCPIZndhc6,spotify:track:3sBfItjYrLgKrCPIZndhc6,https://api.spotify.com/v1/tracks/3sBfItjYrLgKrCPIZndhc6,https://api.spotify.com/v1/audio-analysis/3sBfItjYrLgKrCPIZndhc6,225333,4,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,Come to Me,alt-rock
46,0.568,0.848,9,-9.334,1,0.0291,0.0219,0.000998,0.744,0.743,138.573,audio_features,0tSSoikrj4Gprv5IEqCVlU,spotify:track:0tSSoikrj4Gprv5IEqCVlU,https://api.spotify.com/v1/tracks/0tSSoikrj4Gprv5IEqCVlU,https://api.spotify.com/v1/audio-analysis/0tSSoikrj4Gprv5IEqCVlU,177600,4,Blake Babies,73ZEvY32YduH2FODwWLTlP,Temptation Eyes,alt-rock
47,0.502,0.578,3,-6.736,1,0.035,0.0853,0.0,0.0977,0.27,167.895,audio_features,3dY333lAf3k3EfK7gtRsvs,spotify:track:3dY333lAf3k3EfK7gtRsvs,https://api.spotify.com/v1/tracks/3dY333lAf3k3EfK7gtRsvs,https://api.spotify.com/v1/audio-analysis/3dY333lAf3k3EfK7gtRsvs,240907,4,The Verve Pipe,242iqFnwNhlidVBMI9GYKp,Crash Landing,alt-rock
48,0.59,0.534,7,-9.912,1,0.0264,0.543,0.00735,0.0811,0.564,131.992,audio_features,4fd84O8tQzLkTyF3sXIdkh,spotify:track:4fd84O8tQzLkTyF3sXIdkh,https://api.spotify.com/v1/tracks/4fd84O8tQzLkTyF3sXIdkh,https://api.spotify.com/v1/audio-analysis/4fd84O8tQzLkTyF3sXIdkh,297040,4,Eels,3zunDAtRDg7kflREzWAhxl,Mistakes of My Youth,alt-rock
49,0.425,0.852,0,-5.977,1,0.0525,2.8e-05,0.118,0.377,0.138,147.013,audio_features,6LxszpIXLH0spTVFZo1Fe5,spotify:track:6LxszpIXLH0spTVFZo1Fe5,https://api.spotify.com/v1/tracks/6LxszpIXLH0spTVFZo1Fe5,https://api.spotify.com/v1/audio-analysis/6LxszpIXLH0spTVFZo1Fe5,345529,4,Chevelle,56dO9zeHKuU5Gvfc2kxHNw,Hunter Eats Hunter,alt-rock
50,0.555,0.728,9,-9.414,1,0.029,0.0425,1.63e-05,0.184,0.734,112.82,audio_features,2YfhATomatu6KrkowVceuR,spotify:track:2YfhATomatu6KrkowVceuR,https://api.spotify.com/v1/tracks/2YfhATomatu6KrkowVceuR,https://api.spotify.com/v1/audio-analysis/2YfhATomatu6KrkowVceuR,294933,4,Pavement,3inCNiUr4R6XQ3W43s9Aqi,Range Life,alt-rock
51,0.672,0.841,9,-5.992,0,0.0285,0.0767,0.0,0.135,0.82,125.437,audio_features,1RYSbUnasW12klBZ9lxWIM,spotify:track:1RYSbUnasW12klBZ9lxWIM,https://api.spotify.com/v1/tracks/1RYSbUnasW12klBZ9lxWIM,https://api.spotify.com/v1/audio-analysis/1RYSbUnasW12klBZ9lxWIM,267733,4,R.E.M.,4KWTAlx2RvbpseOGMEmROg,Losing My Religion,alt-rock
52,0.42,0.554,0,-6.525,0,0.0304,0.847,0.000786,0.165,0.0689,142.023,audio_features,11iaeGffiaRESiUg1A5Dra,spotify:track:11iaeGffiaRESiUg1A5Dra,https://api.spotify.com/v1/tracks/11iaeGffiaRESiUg1A5Dra,https://api.spotify.com/v1/audio-analysis/11iaeGffiaRESiUg1A5Dra,303053,4,Stereophonics,21UJ7PRWb3Etgsu99f8yo8,Graffiti On The Train,alt-rock
53,0.34,0.787,9,-5.058,1,0.039,8.29e-06,0.628,0.23,0.517,105.963,audio_features,3GEwVGbwzSyLqIvXsrafL8,spotify:track:3GEwVGbwzSyLqIvXsrafL8,https://api.spotify.com/v1/tracks/3GEwVGbwzSyLqIvXsrafL8,https://api.spotify.com/v1/audio-analysis/3GEwVGbwzSyLqIvXsrafL8,300027,4,Interpol,3WaJSfKnzc65VDgmj2zU8B,My Desire,alt-rock
54,0.41,0.975,9,-2.038,1,0.0659,0.00421,0.0,0.133,0.262,150.055,audio_features,5yl8n1VnhvaSXdvdWnQ0sg,spotify:track:5yl8n1VnhvaSXdvdWnQ0sg,https://api.spotify.com/v1/tracks/5yl8n1VnhvaSXdvdWnQ0sg,https://api.spotify.com/v1/audio-analysis/5yl8n1VnhvaSXdvdWnQ0sg,241773,4,The Offspring,5LfGQac0EIXyAN8aUwmNAQ,Days Go By,alt-rock
55,0.547,0.967,7,-3.648,1,0.0534,0.0198,0.000424,0.721,0.662,103.026,audio_features,5HKnWZRsDyGIrb6obvD0Yq,spotify:track:5HKnWZRsDyGIrb6obvD0Yq,https://api.spotify.com/v1/tracks/5HKnWZRsDyGIrb6obvD0Yq,https://api.spotify.com/v1/audio-analysis/5HKnWZRsDyGIrb6obvD0Yq,214707,4,OK Go,3hozsZ9hqNq7CoBGYNlFTz,The Writing's on the Wall,alt-rock
56,0.649,0.943,6,-7.412,1,0.0551,0.027,0.0,0.618,0.891,124.077,audio_features,4aVICXthzqhJ0oaExmwHNJ,spotify:track:4aVICXthzqhJ0oaExmwHNJ,https://api.spotify.com/v1/tracks/4aVICXthzqhJ0oaExmwHNJ,https://api.spotify.com/v1/audio-analysis/4aVICXthzqhJ0oaExmwHNJ,223960,4,Blur,0QVKEPGs1hqMFtp5GBFxNc,Girls & Boys,alt-rock
57,0.475,0.911,9,-4.49,1,0.0783,0.00347,0.00211,0.135,0.693,116.37,audio_features,2pN2KIEGnmYtjt9Pz7WvBs,spotify:track:2pN2KIEGnmYtjt9Pz7WvBs,https://api.spotify.com/v1/tracks/2pN2KIEGnmYtjt9Pz7WvBs,https://api.spotify.com/v1/audio-analysis/2pN2KIEGnmYtjt9Pz7WvBs,231576,4,The Dead Milkmen,2fhngmJMaaKcdhXHCa4cPK,The Great Boston Molasses Flood,alt-rock
58,0.533,0.985,2,-5.355,1,0.0678,0.0793,0.671,0.209,0.632,111.588,audio_features,4Tw53Ljw0JuQIGH0aJq9Zb,spotify:track:4Tw53Ljw0JuQIGH0aJq9Zb,https://api.spotify.com/v1/tracks/4Tw53Ljw0JuQIGH0aJq9Zb,https://api.spotify.com/v1/audio-analysis/4Tw53Ljw0JuQIGH0aJq9Zb,407987,4,Yo La Tengo,5hAhrnb0Ch4ODwWu4tsbpi,Ohm,alt-rock
59,0.552,0.774,2,-9.106,1,0.0292,0.0168,0.0,0.0701,0.783,110.906,audio_features,7LdKMBKthcdBnAqlAIGqCB,spotify:track:7LdKMBKthcdBnAqlAIGqCB,https://api.spotify.com/v1/tracks/7LdKMBKthcdBnAqlAIGqCB,https://api.spotify.com/v1/audio-analysis/7LdKMBKthcdBnAqlAIGqCB,212067,4,Bob Mould,0fWvSXbvztkeHEnEuYvU2A,See A Little Light,alt-rock
